id,name
20,Thriller
18,Science fiction
1,Action
19,Horror
21,Survival
17,Fantasy
22,Historical
23,Stealth
27,Comedy
28,Business
31,Drama
32,Non-fiction
35,Kids
33,Sandbox
38,Open world
39,Warfare
41,"4X (explore, expand, exploit, and exterminate)"
34,Educational
43,Mystery
40,Party
44,Romance
42,Erotic
